origine,genere,motivo,luogo,verso_palermo,mezzo,orario,durata,stima
087005,M,lavoro,fuori,False,auto privata (passeggero),prima delle 7:15,fino a 15 min,12.0
087005,M,lavoro,fuori,False,auto privata (passeggero),prima delle 7:15,oltre 60 min,6.0
087005,M,lavoro,fuori,False,autobus aziendale o scolastico,8:15-9:14,fino a 15 min,1.0
087005,M,lavoro,fuori,False,autobus aziendale o scolastico,dopo le 9:14,16-30 min,1.0
087005,M,lavoro,fuori,False,autobus aziendale o scolastico,prima delle 7:15,16-30 min,2.0
087005,M,lavoro,fuori,False,autobus aziendale o scolastico,prima delle 7:15,31-60 min,4.0
087005,M,lavoro,fuori,False,autobus aziendale o scolastico,prima delle 7:15,fino a 15 min,3.0
087005,M,lavoro,fuori,False,autobus aziendale o scolastico,prima delle 7:15,oltre 60 min,1.0
087005,M,lavoro,fuori,False,"autobus urbano, filobus",7:15-8:14,16-30 min,2.0
087005,M,lavoro,fuori,False,"autobus urbano, filobus",7:15-8:14,oltre 60 min,1.0
087005,M,lavoro,fuori,False,"autobus urbano, filobus",dopo le 9:14,16-30 min,1.0
087005,M,lavoro,fuori,False,"autobus urbano, filobus",dopo le 9:14,oltre 60 min,1.0
087005,M,lavoro,fuori,False,"autobus urbano, filobus",prima delle 7:15,16-30 min,2.0
087005,M,lavoro,fuori,False,"autobus urbano, filobus",prima delle 7:15,31-60 min,3.0
087005,M,lavoro,fuori,False,bicicletta,dopo le 9:14,16-30 min,1.0
087005,M,lavoro,fuori,False,"corriera, autobus extra-urbano",7:15-8:14,oltre 60 min,1.0
087005,M,lavoro,fuori,False,"corriera, autobus extra-urbano",prima delle 7:15,16-30 min,2.0
087005,M,lavoro,fuori,False,"corriera, autobus extra-urbano",prima delle 7:15,31-60 min,2.0
087005,M,lavoro,fuori,False,"corriera, autobus extra-urbano",prima delle 7:15,fino a 15 min,2.0
087005,M,lavoro,fuori,False,"corriera, autobus extra-urbano",prima delle 7:15,oltre 60 min,4.0
087005,M,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",7:15-8:14,16-30 min,13.0
087005,M,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",7:15-8:14,31-60 min,4.0
087005,M,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",7:15-8:14,fino a 15 min,6.0
087005,M,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",8:15-9:14,16-30 min,5.0
087005,M,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",8:15-9:14,31-60 min,1.0
087005,M,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",8:15-9:14,fino a 15 min,5.0
087005,M,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",dopo le 9:14,16-30 min,1.0
087005,M,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",dopo le 9:14,fino a 15 min,4.0
087005,M,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",prima delle 7:15,16-30 min,12.0
087005,M,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",prima delle 7:15,31-60 min,2.0
087005,M,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",prima delle 7:15,fino a 15 min,8.0
087005,M,lavoro,fuori,False,"motocicletta, ciclomotore, scooter",prima delle 7:15,oltre 60 min,1.0
087005,M,lavoro,fuori,False,treno,prima delle 7:15,31-60 min,2.0
087005,M,lavoro,fuori,False,treno,prima delle 7:15,oltre 60 min,1.0
087005,M,lavoro,fuori,True,auto privata (conducente),prima delle 7:15,oltre 60 min,1.0
087005,M,lavoro,fuori,True,"corriera, autobus extra-urbano",prima delle 7:15,oltre 60 min,1.0
087005,M,studio,dentro,False,a piedi,7:15-8:14,16-30 min,8.0
087005,M,studio,dentro,False,a piedi,7:15-8:14,31-60 min,1.0
087005,M,studio,dentro,False,a piedi,7:15-8:14,fino a 15 min,136.0
087005,M,studio,dentro,False,a piedi,8:15-9:14,16-30 min,1.0
087005,M,studio,dentro,False,a piedi,8:15-9:14,fino a 15 min,45.0
087005,M,studio,dentro,False,a piedi,prima delle 7:15,fino a 15 min,8.0
087005,M,studio,dentro,False,auto privata (conducente),7:15-8:14,16-30 min,1.0
087005,M,studio,dentro,False,auto privata (conducente),7:15-8:14,fino a 15 min,3.0
087005,M,studio,dentro,False,auto privata (conducente),prima delle 7:15,16-30 min,1.0
087005,M,studio,dentro,False,auto privata (conducente),prima delle 7:15,31-60 min,1.0
087005,M,studio,dentro,False,auto privata (conducente),prima delle 7:15,fino a 15 min,3.0
087005,M,studio,dentro,False,auto privata (passeggero),7:15-8:14,16-30 min,15.0
087005,M,studio,dentro,False,auto privata (passeggero),7:15-8:14,fino a 15 min,305.0
087005,M,studio,dentro,False,auto privata (passeggero),8:15-9:14,16-30 min,1.0
087005,M,studio,dentro,False,auto privata (passeggero),8:15-9:14,fino a 15 min,131.0
087005,M,studio,dentro,False,auto privata (passeggero),dopo le 9:14,fino a 15 min,7.0
087005,M,studio,dentro,False,auto privata (passeggero),prima delle 7:15,31-60 min,1.0
087005,M,studio,dentro,False,auto privata (passeggero),prima delle 7:15,fino a 15 min,4.0
087005,M,studio,dentro,False,autobus aziendale o scolastico,7:15-8:14,16-30 min,27.0
087005,M,studio,dentro,False,autobus aziendale o scolastico,7:15-8:14,31-60 min,3.0
087005,M,studio,dentro,False,autobus aziendale o scolastico,7:15-8:14,fino a 15 min,97.0
087005,M,studio,dentro,False,autobus aziendale o scolastico,7:15-8:14,oltre 60 min,1.0
087005,M,studio,dentro,False,autobus aziendale o scolastico,8:15-9:14,fino a 15 min,9.0
087005,M,studio,dentro,False,autobus aziendale o scolastico,dopo le 9:14,16-30 min,1.0
087005,M,studio,dentro,False,autobus aziendale o scolastico,prima delle 7:15,fino a 15 min,3.0
087005,M,studio,dentro,False,"autobus urbano, filobus",7:15-8:14,16-30 min,2.0
087005,M,studio,dentro,False,"autobus urbano, filobus",7:15-8:14,fino a 15 min,15.0
087005,M,studio,dentro,False,"autobus urbano, filobus",8:15-9:14,fino a 15 min,3.0
087005,M,studio,dentro,False,"autobus urbano, filobus",prima delle 7:15,16-30 min,1.0
087005,M,studio,dentro,False,"autobus urbano, filobus",prima delle 7:15,31-60 min,1.0
087005,M,studio,dentro,False,"autobus urbano, filobus",prima delle 7:15,fino a 15 min,2.0
087005,M,studio,dentro,False,"motocicletta, ciclomotore, scooter",7:15-8:14,fino a 15 min,2.0
087005,M,studio,fuori,False,a piedi,7:15-8:14,fino a 15 min,1.0
087005,M,studio,fuori,False,a piedi,prima delle 7:15,16-30 min,1.0
087005,M,studio,fuori,False,a piedi,prima delle 7:15,31-60 min,1.0
087005,M,studio,fuori,False,a piedi,prima delle 7:15,fino a 15 min,1.0
087005,M,studio,fuori,False,altro mezzo,7:15-8:14,31-60 min,1.0
087005,M,studio,fuori,False,auto privata (conducente),7:15-8:14,16-30 min,36.0
087005,M,studio,fuori,False,auto privata (conducente),7:15-8:14,31-60 min,19.0
087005,M,studio,fuori,False,auto privata (conducente),7:15-8:14,fino a 15 min,1.0
087005,M,studio,fuori,False,auto privata (conducente),7:15-8:14,oltre 60 min,2.0
087005,M,studio,fuori,False,auto privata (conducente),8:15-9:14,16-30 min,5.0
087005,M,studio,fuori,False,auto privata (conducente),8:15-9:14,31-60 min,4.0
087005,M,studio,fuori,False,auto privata (conducente),8:15-9:14,oltre 60 min,1.0
087005,M,studio,fuori,False,auto privata (conducente),dopo le 9:14,16-30 min,8.0
087005,M,studio,fuori,False,auto privata (conducente),dopo le 9:14,fino a 15 min,4.0
087005,M,studio,fuori,False,auto privata (conducente),prima delle 7:15,16-30 min,13.0
087005,M,studio,fuori,False,auto privata (conducente),prima delle 7:15,31-60 min,14.0
087005,M,studio,fuori,False,auto privata (conducente),prima delle 7:15,fino a 15 min,2.0
087005,M,studio,fuori,False,auto privata (conducente),prima delle 7:15,oltre 60 min,2.0
087005,M,studio,fuori,False,auto privata (passeggero),7:15-8:14,16-30 min,145.0
087005,M,studio,fuori,False,auto privata (passeggero),7:15-8:14,31-60 min,25.0
087005,M,studio,fuori,False,auto privata (passeggero),7:15-8:14,fino a 15 min,200.0
087005,M,studio,fuori,False,auto privata (passeggero),7:15-8:14,oltre 60 min,1.0
087005,M,studio,fuori,False,auto privata (passeggero),8:15-9:14,16-30 min,6.0
087005,M,studio,fuori,False,auto privata (passeggero),8:15-9:14,fino a 15 min,30.0
087005,M,studio,fuori,False,auto privata (passeggero),dopo le 9:14,31-60 min,2.0
087005,M,studio,fuori,False,auto privata (passeggero),dopo le 9:14,fino a 15 min,2.0
087005,M,studio,fuori,False,auto privata (passeggero),prima delle 7:15,16-30 min,34.0
087005,M,studio,fuori,False,auto privata (passeggero),prima delle 7:15,31-60 min,13.0
087005,M,studio,fuori,False,auto privata (passeggero),prima delle 7:15,fino a 15 min,4.0
087005,M,studio,fuori,False,auto privata (passeggero),prima delle 7:15,oltre 60 min,5.0
087005,M,studio,fuori,False,autobus aziendale o scolastico,7:15-8:14,16-30 min,11.0
087005,M,studio,fuori,False,autobus aziendale o scolastico,7:15-8:14,31-60 min,6.0
087005,M,studio,fuori,False,autobus aziendale o scolastico,7:15-8:14,fino a 15 min,7.0
087005,M,studio,fuori,False,autobus aziendale o scolastico,prima delle 7:15,16-30 min,4.0
087005,M,studio,fuori,False,autobus aziendale o scolastico,prima delle 7:15,31-60 min,6.0
087005,M,studio,fuori,False,autobus aziendale o scolastico,prima delle 7:15,oltre 60 min,1.0
087005,M,studio,fuori,False,"autobus urbano, filobus",7:15-8:14,16-30 min,48.0
087005,M,studio,fuori,False,"autobus urbano, filobus",7:15-8:14,31-60 min,14.0
087005,M,studio,fuori,False,"autobus urbano, filobus",7:15-8:14,fino a 15 min,16.0
087005,M,studio,fuori,False,"autobus urbano, filobus",8:15-9:14,16-30 min,1.0
087005,M,studio,fuori,False,"autobus urbano, filobus",dopo le 9:14,31-60 min,2.0
087005,M,studio,fuori,False,"autobus urbano, filobus",prima delle 7:15,16-30 min,33.0
087005,M,studio,fuori,False,"autobus urbano, filobus",prima delle 7:15,31-60 min,30.0
087005,M,studio,fuori,False,"autobus urbano, filobus",prima delle 7:15,fino a 15 min,2.0
087005,M,studio,fuori,False,"autobus urbano, filobus",prima delle 7:15,oltre 60 min,4.0
087005,M,studio,fuori,False,"corriera, autobus extra-urbano",7:15-8:14,16-30 min,26.0
087005,M,studio,fuori,False,"corriera, autobus extra-urbano",7:15-8:14,31-60 min,16.0
087005,M,studio,fuori,False,"corriera, autobus extra-urbano",7:15-8:14,fino a 15 min,6.0
087005,M,studio,fuori,False,"corriera, autobus extra-urbano",8:15-9:14,31-60 min,1.0
087005,M,studio,fuori,False,"corriera, autobus extra-urbano",dopo le 9:14,fino a 15 min,1.0
087005,M,studio,fuori,False,"corriera, autobus extra-urbano",prima delle 7:15,16-30 min,30.0
087005,M,studio,fuori,False,"corriera, autobus extra-urbano",prima delle 7:15,31-60 min,34.0
087005,M,studio,fuori,False,"corriera, autobus extra-urbano",prima delle 7:15,fino a 15 min,2.0
087005,M,studio,fuori,False,"corriera, autobus extra-urbano",prima delle 7:15,oltre 60 min,14.0
087005,M,studio,fuori,False,"motocicletta, ciclomotore, scooter",7:15-8:14,16-30 min,19.0
087005,M,studio,fuori,False,"motocicletta, ciclomotore, scooter",7:15-8:14,31-60 min,1.0
087005,M,studio,fuori,False,"motocicletta, ciclomotore, scooter",7:15-8:14,fino a 15 min,28.0
087005,M,studio,fuori,False,"motocicletta, ciclomotore, scooter",8:15-9:14,16-30 min,1.0
087005,M,studio,fuori,False,"motocicletta, ciclomotore, scooter",8:15-9:14,31-60 min,1.0
087005,M,studio,fuori,False,"motocicletta, ciclomotore, scooter",8:15-9:14,fino a 15 min,1.0
087005,M,studio,fuori,False,"motocicletta, ciclomotore, scooter",prima delle 7:15,16-30 min,7.0
087005,M,studio,fuori,False,"motocicletta, ciclomotore, scooter",prima delle 7:15,31-60 min,1.0
087005,M,studio,fuori,False,treno,7:15-8:14,16-30 min,1.0
087005,M,studio,fuori,False,treno,7:15-8:14,31-60 min,1.0
087005,M,studio,fuori,False,treno,7:15-8:14,oltre 60 min,1.0
087005,M,studio,fuori,False,treno,prima delle 7:15,31-60 min,1.0
087005,M,studio,fuori,False,treno,prima delle 7:15,oltre 60 min,3.0
087006,F,lavoro,dentro,False,a piedi,7:15-8:14,16-30 min,13.73
087006,F,lavoro,dentro,False,a piedi,7:15-8:14,fino a 15 min,178.15
087006,F,lavoro,dentro,False,a piedi,8:15-9:14,16-30 min,9.79
087006,F,lavoro,dentro,False,a piedi,8:15-9:14,fino a 15 min,182.91
087006,F,lavoro,dentro,False,a piedi,dopo le 9:14,16-30 min,7.08
087006,F,lavoro,dentro,False,a piedi,dopo le 9:14,fino a 15 min,87.72
087006,F,lavoro,dentro,False,a piedi,dopo le 9:14,oltre 60 min,3.18
087006,F,lavoro,dentro,False,a piedi,prima delle 7:15,16-30 min,2.09
087006,F,lavoro,dentro,False,a piedi,prima delle 7:15,fino a 15 min,40.72
087006,F,lavoro,dentro,False,altro mezzo,8:15-9:14,fino a 15 min,2.4
087006,F,lavoro,dentro,False,altro mezzo,prima delle 7:15,16-30 min,1.0
087006,F,lavoro,dentro,False,altro mezzo,prima delle 7:15,31-60 min,1.0
087006,F,lavoro,dentro,False,auto privata (conducente),7:15-8:14,16-30 min,34.98
087006,F,lavoro,dentro,False,auto privata (conducente),7:15-8:14,31-60 min,13.69
087006,F,lavoro,dentro,False,auto privata (conducente),7:15-8:14,fino a 15 min,281.14
087006,F,lavoro,dentro,False,auto privata (conducente),7:15-8:14,oltre 60 min,8.57
087006,F,lavoro,dentro,False,auto privata (conducente),8:15-9:14,16-30 min,12.13
087006,F,lavoro,dentro,False,auto privata (conducente),8:15-9:14,31-60 min,2.51
087006,F,lavoro,dentro,False,auto privata (conducente),8:15-9:14,fino a 15 min,130.32
087006,F,lavoro,dentro,False,auto privata (conducente),dopo le 9:14,16-30 min,8.19
087006,F,lavoro,dentro,False,auto privata (conducente),dopo le 9:14,fino a 15 min,80.39
087006,F,lavoro,dentro,False,auto privata (conducente),dopo le 9:14,oltre 60 min,1.0
087006,F,lavoro,dentro,False,auto privata (conducente),prima delle 7:15,16-30 min,12.54
087006,F,lavoro,dentro,False,auto privata (conducente),prima delle 7:15,31-60 min,5.82
087006,F,lavoro,dentro,False,auto privata (conducente),prima delle 7:15,fino a 15 min,65.91
087006,F,lavoro,dentro,False,auto privata (conducente),prima delle 7:15,oltre 60 min,5.96
087006,F,lavoro,dentro,False,auto privata (passeggero),7:15-8:14,16-30 min,5.65
087006,F,lavoro,dentro,False,auto privata (passeggero),7:15-8:14,31-60 min,1.0
087006,F,lavoro,dentro,False,auto privata (passeggero),7:15-8:14,fino a 15 min,43.66
087006,F,lavoro,dentro,False,auto privata (passeggero),8:15-9:14,16-30 min,2.77
087006,F,lavoro,dentro,False,auto privata (passeggero),8:15-9:14,fino a 15 min,19.87
087006,F,lavoro,dentro,False,auto privata (passeggero),dopo le 9:14,fino a 15 min,19.59
087006,F,lavoro,dentro,False,auto privata (passeggero),prima delle 7:15,16-30 min,4.62
087006,F,lavoro,dentro,False,auto privata (passeggero),prima delle 7:15,31-60 min,5.01
087006,F,lavoro,dentro,False,auto privata (passeggero),prima delle 7:15,fino a 15 min,40.44
087006,F,lavoro,dentro,False,autobus aziendale o scolastico,7:15-8:14,fino a 15 min,2.47
087006,F,lavoro,dentro,False,autobus aziendale o scolastico,8:15-9:14,fino a 15 min,2.18
087006,F,lavoro,dentro,False,autobus aziendale o scolastico,prima delle 7:15,31-60 min,1.0
087006,F,lavoro,dentro,False,"autobus urbano, filobus",7:15-8:14,31-60 min,2.46
087006,F,lavoro,dentro,False,"autobus urbano, filobus",8:15-9:14,31-60 min,1.0
087006,F,lavoro,dentro,False,"autobus urbano, filobus",dopo le 9:14,fino a 15 min,1.0
087006,F,lavoro,dentro,False,"autobus urbano, filobus",prima delle 7:15,oltre 60 min,1.0
087006,F,lavoro,dentro,False,"motocicletta, ciclomotore, scooter",prima delle 7:15,oltre 60 min,3.03
087006,F,lavoro,fuori,False,auto privata (conducente),7:15-8:14,16-30 min,49.47
087006,F,lavoro,fuori,False,auto privata (conducente),7:15-8:14,31-60 min,32.379999999999995
087006,F,lavoro,fuori,False,auto privata (conducente),7:15-8:14,fino a 15 min,37.099999999999994
087006,F,lavoro,fuori,False,auto privata (conducente),7:15-8:14,oltre 60 min,13.02
087006,F,lavoro,fuori,False,auto privata (conducente),8:15-9:14,16-30 min,19.78
087006,F,lavoro,fuori,False,auto privata (conducente),8:15-9:14,31-60 min,8.39
087006,F,lavoro,fuori,False,auto privata (conducente),8:15-9:14,fino a 15 min,21.07
087006,F,lavoro,fuori,False,auto privata (conducente),dopo le 9:14,16-30 min,11.06
087006,F,lavoro,fuori,False,auto privata (conducente),dopo le 9:14,31-60 min,5.76
087006,F,lavoro,fuori,False,auto privata (conducente),dopo le 9:14,fino a 15 min,13.07
087006,F,lavoro,fuori,False,auto privata (conducente),prima delle 7:15,16-30 min,27.9
087006,F,lavoro,fuori,False,auto privata (conducente),prima delle 7:15,31-60 min,56.589999999999996
087006,F,lavoro,fuori,False,auto privata (conducente),prima delle 7:15,fino a 15 min,15.48
087006,F,lavoro,fuori,False,auto privata (conducente),prima delle 7:15,oltre 60 min,35.54
087006,F,lavoro,fuori,False,auto privata (passeggero),7:15-8:14,16-30 min,8.26
087006,F,lavoro,fuori,False,auto privata (passeggero),7:15-8:14,31-60 min,6.42
087006,F,lavoro,fuori,False,auto privata (passeggero),7:15-8:14,fino a 15 min,5.22
087006,F,lavoro,fuori,False,auto privata (passeggero),7:15-8:14,oltre 60 min,4.15
087006,F,lavoro,fuori,False,auto privata (passeggero),8:15-9:14,16-30 min,9.98
087006,F,lavoro,fuori,False,auto privata (passeggero),8:15-9:14,fino a 15 min,8.66
087006,F,lavoro,fuori,False,auto privata (passeggero),dopo le 9:14,16-30 min,5.59
087006,F,lavoro,fuori,False,auto privata (passeggero),dopo le 9:14,31-60 min,2.02
087006,F,lavoro,fuori,False,auto privata (passeggero),dopo le 9:14,fino a 15 min,5.56
087006,F,lavoro,fuori,False,auto privata (passeggero),prima delle 7:15,16-30 min,6.11
087006,F,lavoro,fuori,False,auto privata (passeggero),prima delle 7:15,31-60 min,7.92
087006,F,lavoro,fuori,False,auto privata (passeggero),prima delle 7:15,fino a 15 min,6.21
087006,F,lavoro,fuori,False,auto privata (passeggero),prima delle 7:15,oltre 60 min,13.23
087006,F,lavoro,fuori,False,autobus aziendale o scolastico,prima delle 7:15,oltre 60 min,1.54
087006,F,lavoro,fuori,False,"autobus urbano, filobus",dopo le 9:14,16-30 min,1.0
087006,F,lavoro,fuori,False,"autobus urbano, filobus",prima delle 7:15,16-30 min,1.0
087006,F,lavoro,fuori,False,"autobus urbano, filobus",prima delle 7:15,31-60 min,5.09
087006,F,lavoro,fuori,False,"autobus urbano, filobus",prima delle 7:15,oltre 60 min,8.78
087006,F,lavoro,fuori,False,"corriera, autobus extra-urbano",7:15-8:14,oltre 60 min,2.51
087006,F,lavoro,fuori,False,"corriera, autobus extra-urbano",prima delle 7:15,31-60 min,1.0
087006,F,lavoro,fuori,False,"corriera, autobus extra-urbano",prima delle 7:15,oltre 60 min,12.53
087006,F,lavoro,fuori,False,tram,dopo le 9:14,16-30 min,5.84
087006,F,lavoro,fuori,False,tram,prima delle 7:15,31-60 min,2.43
087006,F,lavoro,fuori,False,treno,dopo le 9:14,31-60 min,1.0
087006,F,studio,dentro,False,a piedi,7:15-8:14,16-30 min,175.75
087006,F,studio,dentro,False,a piedi,7:15-8:14,31-60 min,2.01
087006,F,studio,dentro,False,a piedi,7:15-8:14,fino a 15 min,1096.86
087006,F,studio,dentro,False,a piedi,7:15-8:14,oltre 60 min,8.35
087006,F,studio,dentro,False,a piedi,8:15-9:14,16-30 min,9.81
087006,F,studio,dentro,False,a piedi,8:15-9:14,fino a 15 min,343.91
087006,F,studio,dentro,False,a piedi,8:15-9:14,oltre 60 min,1.71
087006,F,studio,dentro,False,a piedi,dopo le 9:14,16-30 min,5.47
087006,F,studio,dentro,False,a piedi,dopo le 9:14,fino a 15 min,29.84
087006,F,studio,dentro,False,a piedi,prima delle 7:15,16-30 min,12.75
087006,F,studio,dentro,False,a piedi,prima delle 7:15,fino a 15 min,16.7
087006,F,studio,dentro,False,a piedi,prima delle 7:15,oltre 60 min,1.0
087006,F,studio,dentro,False,altro mezzo,7:15-8:14,16-30 min,2.35
087006,F,studio,dentro,False,altro mezzo,8:15-9:14,fino a 15 min,1.88
087006,F,studio,dentro,False,auto privata (conducente),7:15-8:14,fino a 15 min,1.0
087006,F,studio,dentro,False,auto privata (conducente),8:15-9:14,16-30 min,1.0
087006,F,studio,dentro,False,auto privata (conducente),8:15-9:14,fino a 15 min,4.86
087006,F,studio,dentro,False,auto privata (conducente),dopo le 9:14,fino a 15 min,1.87
087006,F,studio,dentro,False,auto privata (passeggero),7:15-8:14,16-30 min,71.31
087006,F,studio,dentro,False,auto privata (passeggero),7:15-8:14,31-60 min,3.22
087006,F,studio,dentro,False,auto privata (passeggero),7:15-8:14,fino a 15 min,600.32
