territorio,nome_comune,parte,anello,ordine,x,y,occupazione_femminile_2011
081010,Gibellina,1,0,4,314021,4187817,26.4
081010,Gibellina,2,0,0,312630,4187921,26.4
081010,Gibellina,2,0,1,313171,4186517,26.4
081010,Gibellina,2,0,2,313481,4186028,26.4
081010,Gibellina,2,0,3,312606,4186141,26.4
081010,Gibellina,2,0,4,312114,4186742,26.4
081010,Gibellina,2,0,5,312151,4187514,26.4
081010,Gibellina,2,0,6,312367,4187868,26.4
081010,Gibellina,2,0,7,312935,4188149,26.4
081010,Gibellina,2,0,8,312630,4187921,26.4
081010,Gibellina,3,0,0,319203,4190005,26.4
081010,Gibellina,3,0,1,320794,4189564,26.4
081010,Gibellina,3,0,2,321208,4188909,26.4
081010,Gibellina,3,0,3,321396,4188210,26.4
081010,Gibellina,3,0,4,325189,4187671,26.4
081010,Gibellina,3,0,5,325523,4186323,26.4
081010,Gibellina,3,0,6,325585,4185088,26.4
081010,Gibellina,3,0,7,324589,4185020,26.4
081010,Gibellina,3,0,8,323252,4185279,26.4
081010,Gibellina,3,0,9,322816,4185213,26.4
081010,Gibellina,3,0,10,321863,4183445,26.4
081010,Gibellina,3,0,11,320660,4183564,26.4
081010,Gibellina,3,0,12,319583,4184841,26.4
081010,Gibellina,3,0,13,319049,4184824,26.4
081010,Gibellina,3,0,14,318440,4183632,26.4
081010,Gibellina,3,0,15,318333,4182596,26.4
081010,Gibellina,3,0,16,318007,4182293,26.4
081010,Gibellina,3,0,17,317676,4182334,26.4
081010,Gibellina,3,0,18,317246,4183799,26.4
081010,Gibellina,3,0,19,315737,4185659,26.4
081010,Gibellina,3,0,20,315144,4188524,26.4
081010,Gibellina,3,0,21,315338,4188719,26.4
081010,Gibellina,3,0,22,316038,4188682,26.4
081010,Gibellina,3,0,23,317428,4189434,26.4
081010,Gibellina,3,0,24,318195,4189523,26.4
081010,Gibellina,3,0,25,318523,4189774,26.4
081010,Gibellina,3,0,26,319004,4190598,26.4
081010,Gibellina,3,0,27,319203,4190005,26.4
081011,Marsala,0,0,0,276303,4193667,21.0
081011,Marsala,0,0,1,276251,4193605,21.0
081011,Marsala,0,0,2,276233,4193655,21.0
081011,Marsala,0,0,3,276303,4193667,21.0
081011,Marsala,1,0,0,277569,4194442,21.0
081011,Marsala,1,0,1,277596,4193955,21.0
081011,Marsala,1,0,2,277260,4193699,21.0
081011,Marsala,1,0,3,277017,4193761,21.0
081011,Marsala,1,0,4,276983,4194345,21.0
081011,Marsala,1,0,5,277569,4194442,21.0
081011,Marsala,2,0,0,276225,4196373,21.0
081011,Marsala,2,0,1,277068,4195481,21.0
081011,Marsala,2,0,2,277065,4195380,21.0
081011,Marsala,2,0,3,276483,4195744,21.0
081011,Marsala,2,0,4,276225,4196373,21.0
081011,Marsala,3,0,0,276282,4198315,21.0
081011,Marsala,3,0,1,276238,4197704,21.0
081011,Marsala,3,0,2,275582,4197290,21.0
081011,Marsala,3,0,3,275617,4196125,21.0
081011,Marsala,3,0,4,275876,4194867,21.0
081011,Marsala,3,0,5,275561,4194027,21.0
081011,Marsala,3,0,6,275811,4192556,21.0
081011,Marsala,3,0,7,275712,4192061,21.0
081011,Marsala,3,0,8,275316,4191585,21.0
081011,Marsala,3,0,9,274579,4195699,21.0
081011,Marsala,3,0,10,274058,4196707,21.0
081011,Marsala,3,0,11,273967,4197295,21.0
081011,Marsala,3,0,12,274114,4197440,21.0
081011,Marsala,3,0,13,274708,4197393,21.0
081011,Marsala,3,0,14,275311,4197561,21.0
081011,Marsala,3,0,15,276282,4198315,21.0
081011,Marsala,4,0,0,279658,4201118,21.0
081011,Marsala,4,0,1,279508,4200717,21.0
081011,Marsala,4,0,2,279110,4200644,21.0
081011,Marsala,4,0,3,278848,4200183,21.0
081011,Marsala,4,0,4,279047,4199190,21.0
081011,Marsala,4,0,5,278654,4198222,21.0
081011,Marsala,4,0,6,280475,4197046,21.0
081011,Marsala,4,0,7,280987,4196108,21.0
081011,Marsala,4,0,8,281397,4195788,21.0
081011,Marsala,4,0,9,284340,4195346,21.0
081011,Marsala,4,0,10,285102,4194551,21.0
081011,Marsala,4,0,11,286101,4193069,21.0
081011,Marsala,4,0,12,286699,4192673,21.0
081011,Marsala,4,0,13,287789,4192934,21.0
081011,Marsala,4,0,14,288389,4193277,21.0
081011,Marsala,4,0,15,289304,4194231,21.0
081011,Marsala,4,0,16,290688,4193923,21.0
081011,Marsala,4,0,17,291285,4193362,21.0
081011,Marsala,4,0,18,290288,4192718,21.0
081011,Marsala,4,0,19,289879,4192639,21.0
081011,Marsala,4,0,20,289743,4192388,21.0
081011,Marsala,4,0,21,290447,4191223,21.0
081011,Marsala,4,0,22,291341,4191196,21.0
081011,Marsala,4,0,23,291424,4190718,21.0
081011,Marsala,4,0,24,293830,4190695,21.0
081011,Marsala,4,0,25,293976,4190874,21.0
081011,Marsala,4,0,26,294644,4190892,21.0
081011,Marsala,4,0,27,295478,4190329,21.0
081011,Marsala,4,0,28,296469,4189074,21.0
081011,Marsala,4,0,29,296141,4188634,21.0
081011,Marsala,4,0,30,296510,4187335,21.0
081011,Marsala,4,0,31,296429,4186688,21.0
081011,Marsala,4,0,32,296870,4184617,21.0
081011,Marsala,4,0,33,296815,4183166,21.0
081011,Marsala,4,0,34,296206,4183009,21.0
081011,Marsala,4,0,35,295579,4183084,21.0
081011,Marsala,4,0,36,295145,4183511,21.0
081011,Marsala,4,0,37,294775,4184668,21.0
081011,Marsala,4,0,38,295073,4185308,21.0
081011,Marsala,4,0,39,295058,4186232,21.0
081011,Marsala,4,0,40,294873,4186325,21.0
081011,Marsala,4,0,41,293481,4186451,21.0
081011,Marsala,4,0,42,291700,4186219,21.0
081011,Marsala,4,0,43,289732,4186631,21.0
081011,Marsala,4,0,44,289082,4186604,21.0
081011,Marsala,4,0,45,288769,4186115,21.0
081011,Marsala,4,0,46,288557,4184798,21.0
081011,Marsala,4,0,47,287778,4184246,21.0
081011,Marsala,4,0,48,286363,4184203,21.0
081011,Marsala,4,0,49,285193,4184459,21.0
081011,Marsala,4,0,50,285295,4183993,21.0
081011,Marsala,4,0,51,285595,4183651,21.0
081011,Marsala,4,0,52,286338,4183326,21.0
081011,Marsala,4,0,53,286160,4181845,21.0
081011,Marsala,4,0,54,285894,4181147,21.0
081011,Marsala,4,0,55,285391,4180435,21.0
081011,Marsala,4,0,56,283336,4178340,21.0
081011,Marsala,4,0,57,281724,4176973,21.0
081011,Marsala,4,0,58,279177,4179698,21.0
081011,Marsala,4,0,59,277841,4179259,21.0
081011,Marsala,4,0,60,277561,4179257,21.0
081011,Marsala,4,0,61,277270,4179497,21.0
081011,Marsala,4,0,62,277099,4180763,21.0
081011,Marsala,4,0,63,276375,4181953,21.0
081011,Marsala,4,0,64,275462,4184339,21.0
081011,Marsala,4,0,65,274877,4185354,21.0
081011,Marsala,4,0,66,274038,4186049,21.0
081011,Marsala,4,0,67,273826,4185991,21.0
081011,Marsala,4,0,68,273341,4187094,21.0
081011,Marsala,4,0,69,273990,4187518,21.0
081011,Marsala,4,0,70,274748,4188460,21.0
081011,Marsala,4,0,71,274650,4188069,21.0
081011,Marsala,4,0,72,274820,4187867,21.0
081011,Marsala,4,0,73,276264,4188294,21.0
081011,Marsala,4,0,74,276573,4188580,21.0
081011,Marsala,4,0,75,277164,4189736,21.0
081011,Marsala,4,0,76,277243,4190645,21.0
081011,Marsala,4,0,77,277108,4191121,21.0
081011,Marsala,4,0,78,276898,4191257,21.0
081011,Marsala,4,0,79,276932,4191921,21.0
081011,Marsala,4,0,80,277529,4192155,21.0
081011,Marsala,4,0,81,278889,4194879,21.0
081011,Marsala,4,0,82,278589,4195670,21.0
081011,Marsala,4,0,83,277870,4196010,21.0
081011,Marsala,4,0,84,277243,4196834,21.0
081011,Marsala,4,0,85,277193,4197042,21.0
081011,Marsala,4,0,86,277403,4197452,21.0
081011,Marsala,4,0,87,277110,4198001,21.0
081011,Marsala,4,0,88,276879,4197996,21.0
081011,Marsala,4,0,89,276572,4198655,21.0
081011,Marsala,4,0,90,278477,4201250,21.0
081011,Marsala,4,0,91,279470,4201522,21.0
081011,Marsala,4,0,92,279658,4201118,21.0
081012,Mazara del Vallo,0,0,0,294536,4186403,19.2
081012,Mazara del Vallo,0,0,1,295058,4186232,19.2
081012,Mazara del Vallo,0,0,2,295073,4185308,19.2
081012,Mazara del Vallo,0,0,3,294775,4184668,19.2
081012,Mazara del Vallo,0,0,4,295368,4183233,19.2
081012,Mazara del Vallo,0,0,5,296206,4183009,19.2
081012,Mazara del Vallo,0,0,6,296815,4183166,19.2
081012,Mazara del Vallo,0,0,7,296908,4183063,19.2
081012,Mazara del Vallo,0,0,8,297883,4183547,19.2
081012,Mazara del Vallo,0,0,9,298660,4182155,19.2
081012,Mazara del Vallo,0,0,10,299601,4179755,19.2
081012,Mazara del Vallo,0,0,11,300177,4179355,19.2
081012,Mazara del Vallo,0,0,12,301067,4179670,19.2
081012,Mazara del Vallo,0,0,13,302377,4179694,19.2
081012,Mazara del Vallo,0,0,14,302614,4179257,19.2
081012,Mazara del Vallo,0,0,15,302587,4177734,19.2
081012,Mazara del Vallo,0,0,16,302487,4176849,19.2
081012,Mazara del Vallo,0,0,17,301954,4176423,19.2
081012,Mazara del Vallo,0,0,18,301629,4176462,19.2
081012,Mazara del Vallo,0,0,19,301138,4176843,19.2
081012,Mazara del Vallo,0,0,20,300375,4176917,19.2
081012,Mazara del Vallo,0,0,21,300268,4176259,19.2
081012,Mazara del Vallo,0,0,22,299481,4175124,19.2
081012,Mazara del Vallo,0,0,23,298720,4174552,19.2
081012,Mazara del Vallo,0,0,24,298596,4174297,19.2
081012,Mazara del Vallo,0,0,25,298863,4173791,19.2
081012,Mazara del Vallo,0,0,26,300007,4173486,19.2
081012,Mazara del Vallo,0,0,27,299891,4172934,19.2
081012,Mazara del Vallo,0,0,28,299668,4172882,19.2
081012,Mazara del Vallo,0,0,29,299811,4172592,19.2
081012,Mazara del Vallo,0,0,30,300213,4171931,19.2
081012,Mazara del Vallo,0,0,31,301191,4171398,19.2
081012,Mazara del Vallo,0,0,32,301428,4170759,19.2
081012,Mazara del Vallo,0,0,33,299788,4170117,19.2
081012,Mazara del Vallo,0,0,34,299300,4169157,19.2
081012,Mazara del Vallo,0,0,35,297728,4168225,19.2
081012,Mazara del Vallo,0,0,36,296246,4167622,19.2
081012,Mazara del Vallo,0,0,37,295707,4165961,19.2
081012,Mazara del Vallo,0,0,38,292803,4161281,19.2
081012,Mazara del Vallo,0,0,39,292417,4161605,19.2
081012,Mazara del Vallo,0,0,40,290581,4164527,19.2
081012,Mazara del Vallo,0,0,41,289885,4166065,19.2
081012,Mazara del Vallo,0,0,42,289473,4167967,19.2
081012,Mazara del Vallo,0,0,43,288590,4168834,19.2
081012,Mazara del Vallo,0,0,44,287894,4169389,19.2
081012,Mazara del Vallo,0,0,45,287093,4169735,19.2
081012,Mazara del Vallo,0,0,46,286802,4169845,19.2
081012,Mazara del Vallo,0,0,47,286382,4169745,19.2
081012,Mazara del Vallo,0,0,48,285449,4170909,19.2
081012,Mazara del Vallo,0,0,49,284740,4171205,19.2
081012,Mazara del Vallo,0,0,50,284189,4171278,19.2
081012,Mazara del Vallo,0,0,51,283247,4171122,19.2
081012,Mazara del Vallo,0,0,52,282564,4170729,19.2
081012,Mazara del Vallo,0,0,53,281044,4171080,19.2
081012,Mazara del Vallo,0,0,54,281757,4172218,19.2
081012,Mazara del Vallo,0,0,55,281574,4172672,19.2
081012,Mazara del Vallo,0,0,56,281923,4173146,19.2
081012,Mazara del Vallo,0,0,57,282095,4173017,19.2
081012,Mazara del Vallo,0,0,58,282464,4173510,19.2
081012,Mazara del Vallo,0,0,59,282737,4173937,19.2
081012,Mazara del Vallo,0,0,60,282685,4174244,19.2
081012,Mazara del Vallo,0,0,61,282852,4174576,19.2
081012,Mazara del Vallo,0,0,62,283637,4175649,19.2
081012,Mazara del Vallo,0,0,63,283882,4175406,19.2
081012,Mazara del Vallo,0,0,64,285518,4177537,19.2
081012,Mazara del Vallo,0,0,65,287378,4175971,19.2
081012,Mazara del Vallo,0,0,66,288213,4176441,19.2
081012,Mazara del Vallo,0,0,67,288875,4177172,19.2
081012,Mazara del Vallo,0,0,68,285903,4179894,19.2
081012,Mazara del Vallo,0,0,69,285156,4180187,19.2
081012,Mazara del Vallo,0,0,70,285894,4181147,19.2
081012,Mazara del Vallo,0,0,71,286131,4181759,19.2
081012,Mazara del Vallo,0,0,72,286338,4183326,19.2
081012,Mazara del Vallo,0,0,73,285595,4183651,19.2
081012,Mazara del Vallo,0,0,74,285295,4183993,19.2
081012,Mazara del Vallo,0,0,75,285196,4184461,19.2
081012,Mazara del Vallo,0,0,76,286363,4184203,19.2
081012,Mazara del Vallo,0,0,77,287778,4184246,19.2
081012,Mazara del Vallo,0,0,78,288557,4184798,19.2
081012,Mazara del Vallo,0,0,79,288769,4186115,19.2
081012,Mazara del Vallo,0,0,80,289082,4186604,19.2
081012,Mazara del Vallo,0,0,81,289732,4186631,19.2
081012,Mazara del Vallo,0,0,82,291700,4186219,19.2
081012,Mazara del Vallo,0,0,83,293245,4186436,19.2
081012,Mazara del Vallo,0,0,84,294536,4186403,19.2
081013,Paceco,0,0,0,285998,4207817,24.9
081013,Paceco,0,0,1,285979,4207366,24.9
081013,Paceco,0,0,2,286876,4207165,24.9
081013,Paceco,0,0,3,287332,4207265,24.9
081013,Paceco,0,0,4,289862,4204676,24.9
081013,Paceco,0,0,5,290391,4204581,24.9
081013,Paceco,0,0,6,290547,4204965,24.9
081013,Paceco,0,0,7,291615,4206232,24.9
081013,Paceco,0,0,8,292264,4206146,24.9
081013,Paceco,0,0,9,292576,4206812,24.9
081013,Paceco,0,0,10,294007,4205194,24.9
081013,Paceco,0,0,11,294890,4204590,24.9
081013,Paceco,0,0,12,295132,4204210,24.9
081013,Paceco,0,0,13,295051,4203859,24.9
081013,Paceco,0,0,14,293312,4203650,24.9
081013,Paceco,0,0,15,291065,4201659,24.9
081013,Paceco,0,0,16,290092,4201090,24.9
081013,Paceco,0,0,17,290257,4200742,24.9
081013,Paceco,0,0,18,292295,4199263,24.9
081013,Paceco,0,0,19,292455,4198885,24.9
081013,Paceco,0,0,20,292139,4198032,24.9
081013,Paceco,0,0,21,290928,4197462,24.9
081013,Paceco,0,0,22,290403,4196730,24.9
081013,Paceco,0,0,23,289866,4196786,24.9
081013,Paceco,0,0,24,289192,4197300,24.9
081013,Paceco,0,0,25,289151,4198936,24.9
081013,Paceco,0,0,26,289543,4199053,24.9
081013,Paceco,0,0,27,287921,4202423,24.9
081013,Paceco,0,0,28,287500,4202889,24.9
081013,Paceco,0,0,29,285507,4203561,24.9
081013,Paceco,0,0,30,284760,4204266,24.9
081013,Paceco,0,0,31,284307,4205016,24.9
081013,Paceco,0,0,32,283779,4205407,24.9
081013,Paceco,0,0,33,282515,4205412,24.9
081013,Paceco,0,0,34,281758,4205006,24.9
081013,Paceco,0,0,35,280762,4204840,24.9
081013,Paceco,0,0,36,280259,4205003,24.9
081013,Paceco,0,0,37,279880,4206314,24.9
081013,Paceco,0,0,38,279950,4207005,24.9
081013,Paceco,0,0,39,280933,4208047,24.9
081013,Paceco,0,0,40,281792,4208160,24.9
081013,Paceco,0,0,41,283933,4207028,24.9
081013,Paceco,0,0,42,285565,4208162,24.9
081013,Paceco,0,0,43,285998,4207817,24.9
081014,Pantelleria,0,0,0,236957,4071955,26.6
081014,Pantelleria,0,0,1,236911,4071938,26.6
081014,Pantelleria,0,0,2,236915,4071978,26.6
081014,Pantelleria,0,0,3,236957,4071955,26.6
081014,Pantelleria,1,0,0,237019,4076633,26.6
081014,Pantelleria,1,0,1,236953,4076623,26.6
081014,Pantelleria,1,0,2,237012,4076666,26.6
081014,Pantelleria,1,0,3,237019,4076633,26.6
081014,Pantelleria,2,0,0,228423,4081384,26.6
081014,Pantelleria,2,0,1,230086,4080831,26.6
081014,Pantelleria,2,0,2,230412,4080503,26.6
081014,Pantelleria,2,0,3,230639,4079879,26.6
081014,Pantelleria,2,0,4,231464,4079448,26.6
081014,Pantelleria,2,0,5,232762,4079286,26.6
081014,Pantelleria,2,0,6,232961,4079594,26.6
081014,Pantelleria,2,0,7,233616,4079641,26.6
081014,Pantelleria,2,0,8,235701,4077222,26.6
081014,Pantelleria,2,0,9,236452,4076913,26.6
081014,Pantelleria,2,0,10,236758,4076484,26.6
081014,Pantelleria,2,0,11,237049,4075700,26.6
081014,Pantelleria,2,0,12,237167,4074641,26.6
081014,Pantelleria,2,0,13,237127,4072636,26.6
081014,Pantelleria,2,0,14,236385,4071179,26.6
081014,Pantelleria,2,0,15,234542,4069675,26.6
081014,Pantelleria,2,0,16,234198,4069534,26.6
081014,Pantelleria,2,0,17,233006,4069612,26.6
081014,Pantelleria,2,0,18,231490,4069958,26.6
081014,Pantelleria,2,0,19,230569,4070775,26.6
081014,Pantelleria,2,0,20,229720,4072934,26.6
081014,Pantelleria,2,0,21,229433,4073279,26.6
081014,Pantelleria,2,0,22,228868,4073474,26.6
081014,Pantelleria,2,0,23,228321,4073904,26.6
081014,Pantelleria,2,0,24,227917,4075215,26.6
081014,Pantelleria,2,0,25,225836,4077297,26.6
081014,Pantelleria,2,0,26,226041,4079901,26.6
081014,Pantelleria,2,0,27,226702,4080772,26.6
081014,Pantelleria,2,0,28,226711,4080642,26.6
081014,Pantelleria,2,0,29,227297,4080478,26.6
081014,Pantelleria,2,0,30,227529,4081070,26.6
081014,Pantelleria,2,0,31,228423,4081384,26.6
081015,Partanna,0,0,0,317432,4181824,26.9
081015,Partanna,0,0,1,317700,4181986,26.9
081015,Partanna,0,0,2,318079,4181915,26.9
081015,Partanna,0,0,3,318667,4181542,26.9
081015,Partanna,0,0,4,319249,4180575,26.9
081015,Partanna,0,0,5,319645,4178883,26.9
081015,Partanna,0,0,6,320325,4177601,26.9
081015,Partanna,0,0,7,319950,4177253,26.9
081015,Partanna,0,0,8,320085,4176719,26.9
081015,Partanna,0,0,9,318660,4175877,26.9
081015,Partanna,0,0,10,318602,4175315,26.9
081015,Partanna,0,0,11,318177,4174696,26.9
081015,Partanna,0,0,12,316413,4173380,26.9
081015,Partanna,0,0,13,316062,4171821,26.9
081015,Partanna,0,0,14,315733,4171474,26.9
081015,Partanna,0,0,15,315395,4171466,26.9
081015,Partanna,0,0,16,315364,4171050,26.9
081015,Partanna,0,0,17,312989,4172069,26.9
081015,Partanna,0,0,18,312832,4172378,26.9
081015,Partanna,0,0,19,313110,4173422,26.9
081015,Partanna,0,0,20,311507,4173494,26.9
081015,Partanna,0,0,21,309593,4173164,26.9
081015,Partanna,0,0,22,309371,4172417,26.9
081015,Partanna,0,0,23,308741,4172273,26.9
081015,Partanna,0,0,24,308571,4172803,26.9
081015,Partanna,0,0,25,308771,4173440,26.9
081015,Partanna,0,0,26,308651,4174768,26.9
081015,Partanna,0,0,27,308803,4175383,26.9
081015,Partanna,0,0,28,309020,4175712,26.9
081015,Partanna,0,0,29,309654,4175795,26.9
081015,Partanna,0,0,30,309736,4176191,26.9
081015,Partanna,0,0,31,309385,4176810,26.9
081015,Partanna,0,0,32,309238,4177642,26.9
081015,Partanna,0,0,33,309589,4178702,26.9
081015,Partanna,0,0,34,310784,4181109,26.9
081015,Partanna,0,0,35,312020,4182184,26.9
081015,Partanna,0,0,36,312764,4179839,26.9
081015,Partanna,0,0,37,313053,4179532,26.9
081015,Partanna,0,0,38,313548,4180439,26.9
081015,Partanna,0,0,39,315331,4181221,26.9
081015,Partanna,0,0,40,315899,4181797,26.9
081015,Partanna,0,0,41,316754,4182013,26.9
081015,Partanna,0,0,42,317432,4181824,26.9
081016,Poggioreale,0,0,0,331432,4187001,22.1
081016,Poggioreale,0,0,1,332014,4187274,22.1
081016,Poggioreale,0,0,2,332475,4187115,22.1
081016,Poggioreale,0,0,3,332607,4186827,22.1
081016,Poggioreale,0,0,4,332203,4186236,22.1
081016,Poggioreale,0,0,5,331056,4185705,22.1
081016,Poggioreale,0,0,6,330498,4184111,22.1
081016,Poggioreale,0,0,7,331125,4183348,22.1
081016,Poggioreale,0,0,8,331432,4183413,22.1
081016,Poggioreale,0,0,9,331856,4183235,22.1
081016,Poggioreale,0,0,10,332453,4182583,22.1
081016,Poggioreale,0,0,11,332672,4182107,22.1
081016,Poggioreale,0,0,12,331017,4181715,22.1
081016,Poggioreale,0,0,13,329304,4180619,22.1
081016,Poggioreale,0,0,14,328934,4180732,22.1
081016,Poggioreale,0,0,15,328652,4181463,22.1
081016,Poggioreale,0,0,16,328451,4181527,22.1
081016,Poggioreale,0,0,17,328252,4181399,22.1
081016,Poggioreale,0,0,18,327932,4180654,22.1
081016,Poggioreale,0,0,19,327560,4180382,22.1
081016,Poggioreale,0,0,20,326470,4180192,22.1
081016,Poggioreale,0,0,21,326109,4180664,22.1
081016,Poggioreale,0,0,22,326334,4181561,22.1
081016,Poggioreale,0,0,23,325599,4182282,22.1
081016,Poggioreale,0,0,24,325355,4183901,22.1
081016,Poggioreale,0,0,25,325105,4184406,22.1
081016,Poggioreale,0,0,26,325088,4185055,22.1
081016,Poggioreale,0,0,27,325585,4185088,22.1
081016,Poggioreale,0,0,28,325523,4186323,22.1
081016,Poggioreale,0,0,29,325189,4187671,22.1
081016,Poggioreale,0,0,30,326167,4187532,22.1
081016,Poggioreale,0,0,31,327003,4187188,22.1
081016,Poggioreale,0,0,32,328473,4187028,22.1
081016,Poggioreale,0,0,33,328850,4186597,22.1
081016,Poggioreale,0,0,34,329106,4186569,22.1
081016,Poggioreale,0,0,35,329769,4187057,22.1
081016,Poggioreale,0,0,36,330967,4187428,22.1
081016,Poggioreale,0,0,37,331432,4187001,22.1
081017,Salaparuta,0,0,0,323252,4185279,24.8
081017,Salaparuta,0,0,1,325088,4185055,24.8
081017,Salaparuta,0,0,2,325493,4182570,24.8
081017,Salaparuta,0,0,3,325599,4182282,24.8
081017,Salaparuta,0,0,4,326334,4181561,24.8
081017,Salaparuta,0,0,5,326109,4180664,24.8
081017,Salaparuta,0,0,6,326274,4180360,24.8
081017,Salaparuta,0,0,7,325054,4179772,24.8
081017,Salaparuta,0,0,8,324851,4179118,24.8
081017,Salaparuta,0,0,9,324272,4178601,24.8
081017,Salaparuta,0,0,10,323496,4178354,24.8
081017,Salaparuta,0,0,11,323517,4178792,24.8
081017,Salaparuta,0,0,12,323160,4179111,24.8
081017,Salaparuta,0,0,13,322849,4178925,24.8
081017,Salaparuta,0,0,14,322654,4178258,24.8
081017,Salaparuta,0,0,15,320325,4177601,24.8
081017,Salaparuta,0,0,16,319645,4178883,24.8
081017,Salaparuta,0,0,17,319249,4180575,24.8
081017,Salaparuta,0,0,18,318560,4181681,24.8
081017,Salaparuta,0,0,19,317700,4181986,24.8
081017,Salaparuta,0,0,20,317676,4182334,24.8
081017,Salaparuta,0,0,21,318007,4182293,24.8
081017,Salaparuta,0,0,22,318333,4182596,24.8
081017,Salaparuta,0,0,23,318440,4183632,24.8
081017,Salaparuta,0,0,24,319049,4184824,24.8
081017,Salaparuta,0,0,25,319583,4184841,24.8
081017,Salaparuta,0,0,26,320660,4183564,24.8
081017,Salaparuta,0,0,27,321863,4183445,24.8
081017,Salaparuta,0,0,28,322816,4185213,24.8
081017,Salaparuta,0,0,29,323252,4185279,24.8
081018,Salemi,0,0,0,313481,4186028,24.9
081018,Salemi,0,0,1,313458,4185987,24.9
081018,Salemi,0,0,2,312966,4185994,24.9
081018,Salemi,0,0,3,313481,4186028,24.9
081018,Salemi,1,0,0,307441,4196199,24.9
081018,Salemi,1,0,1,307668,4194381,24.9
081018,Salemi,1,0,2,307238,4192537,24.9
081018,Salemi,1,0,3,309586,4192367,24.9
081018,Salemi,1,0,4,309886,4192170,24.9
081018,Salemi,1,0,5,310663,4190781,24.9
081018,Salemi,1,0,6,311332,4190113,24.9
081018,Salemi,1,0,7,312144,4188559,24.9
081018,Salemi,1,0,8,312651,4188544,24.9
081018,Salemi,1,0,9,313126,4188205,24.9
081018,Salemi,1,0,10,312367,4187868,24.9
081018,Salemi,1,0,11,311545,4186914,24.9
081018,Salemi,1,0,12,312114,4186742,24.9
081018,Salemi,1,0,13,312606,4186141,24.9
081018,Salemi,1,0,14,312325,4185883,24.9
081018,Salemi,1,0,15,311193,4185861,24.9
081018,Salemi,1,0,16,310800,4185349,24.9
081018,Salemi,1,0,17,311007,4184960,24.9
081018,Salemi,1,0,18,308886,4184888,24.9
081018,Salemi,1,0,19,308122,4184400,24.9
081018,Salemi,1,0,20,307160,4184099,24.9
081018,Salemi,1,0,21,305772,4182631,24.9
081018,Salemi,1,0,22,303271,4181232,24.9
081018,Salemi,1,0,23,302836,4180603,24.9
081018,Salemi,1,0,24,302827,4180236,24.9
081018,Salemi,1,0,25,302239,4179699,24.9
081018,Salemi,1,0,26,301067,4179670,24.9
081018,Salemi,1,0,27,300177,4179355,24.9
081018,Salemi,1,0,28,299472,4179910,24.9
081018,Salemi,1,0,29,298097,4183331,24.9
081018,Salemi,1,0,30,297883,4183547,24.9
081018,Salemi,1,0,31,296908,4183063,24.9
081018,Salemi,1,0,32,296815,4183166,24.9
