territorio,nome_comune,parte,anello,ordine,x,y
083012,Casalvecchio Siculo,0,0,0,525145,4204894
083012,Casalvecchio Siculo,0,0,1,525900,4203998
083012,Casalvecchio Siculo,0,0,2,526912,4203791
083012,Casalvecchio Siculo,0,0,3,526386,4202784
083012,Casalvecchio Siculo,0,0,4,527505,4201976
083012,Casalvecchio Siculo,0,0,5,529059,4201325
083012,Casalvecchio Siculo,0,0,6,529143,4200611
083012,Casalvecchio Siculo,0,0,7,528036,4199005
083012,Casalvecchio Siculo,0,0,8,527296,4199677
083012,Casalvecchio Siculo,0,0,9,526268,4200181
083012,Casalvecchio Siculo,0,0,10,526238,4200705
083012,Casalvecchio Siculo,0,0,11,525665,4201050
083012,Casalvecchio Siculo,0,0,12,523641,4200942
083012,Casalvecchio Siculo,0,0,13,523005,4201156
083012,Casalvecchio Siculo,0,0,14,522398,4201665
083012,Casalvecchio Siculo,0,0,15,522345,4202217
083012,Casalvecchio Siculo,0,0,16,522800,4203005
083012,Casalvecchio Siculo,0,0,17,522796,4203348
083012,Casalvecchio Siculo,0,0,18,520992,4205305
083012,Casalvecchio Siculo,0,0,19,521041,4206908
083012,Casalvecchio Siculo,0,0,20,522374,4208138
083012,Casalvecchio Siculo,0,0,21,522911,4208954
083012,Casalvecchio Siculo,0,0,22,523591,4209414
083012,Casalvecchio Siculo,0,0,23,523773,4208495
083012,Casalvecchio Siculo,0,0,24,524342,4207776
083012,Casalvecchio Siculo,0,0,25,525045,4205951
083012,Casalvecchio Siculo,0,0,26,525145,4204894
083013,Castel di Lucio,0,0,0,438584,4197608
083013,Castel di Lucio,0,0,1,440446,4195347
083013,Castel di Lucio,0,0,2,440682,4193496
083013,Castel di Lucio,0,0,3,440665,4193187
083013,Castel di Lucio,0,0,4,439387,4191344
083013,Castel di Lucio,0,0,5,438235,4190374
083013,Castel di Lucio,0,0,6,437817,4189779
083013,Castel di Lucio,0,0,7,437873,4189289
083013,Castel di Lucio,0,0,8,438523,4187880
083013,Castel di Lucio,0,0,9,436644,4188317
083013,Castel di Lucio,0,0,10,436068,4189087
083013,Castel di Lucio,0,0,11,436140,4190809
083013,Castel di Lucio,0,0,12,435686,4192364
083013,Castel di Lucio,0,0,13,436223,4193792
083013,Castel di Lucio,0,0,14,436235,4195359
083013,Castel di Lucio,0,0,15,437169,4196070
083013,Castel di Lucio,0,0,16,437765,4197021
083013,Castel di Lucio,0,0,17,438584,4197608
083014,Castell'Umberto,0,0,0,482631,4216207
083014,Castell'Umberto,0,0,1,484446,4214650
083014,Castell'Umberto,0,0,2,486716,4212297
083014,Castell'Umberto,0,0,3,485884,4211921
083014,Castell'Umberto,0,0,4,484223,4211864
083014,Castell'Umberto,0,0,5,483903,4211974
083014,Castell'Umberto,0,0,6,482966,4213586
083014,Castell'Umberto,0,0,7,482432,4214086
083014,Castell'Umberto,0,0,8,481816,4214223
083014,Castell'Umberto,0,0,9,480732,4215501
083014,Castell'Umberto,0,0,10,481412,4216005
083014,Castell'Umberto,0,0,11,482206,4216309
083014,Castell'Umberto,0,0,12,482631,4216207
083015,Castelmola,0,0,0,521594,4193566
