anno,origine,destinazione,genere,motivo,luogo,persone,definizione
2021,083036,083036,T,lavoro,dentro,108,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083036,083045,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083036,083048,T,lavoro,fuori,145,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083036,083061,T,lavoro,fuori,12,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083036,083065,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083036,083072,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083036,083085,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083036,083089,T,lavoro,fuori,8,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083036,083093,T,lavoro,fuori,5,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083036,083094,T,lavoro,fuori,27,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083036,083097,T,lavoro,fuori,11,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083036,087015,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083036,087017,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083036,087029,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083036,089011,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083036,089021,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083037,083005,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083037,083037,T,lavoro,dentro,95,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083037,083041,T,lavoro,fuori,9,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083037,083043,T,lavoro,fuori,27,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083037,083048,T,lavoro,fuori,18,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083037,083087,T,lavoro,fuori,7,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,080063,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,083005,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,083015,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,083024,T,lavoro,fuori,9,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,083027,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,083029,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,083031,T,lavoro,fuori,8,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,083032,T,lavoro,fuori,25,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,083038,T,lavoro,dentro,381,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,083048,T,lavoro,fuori,78,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,083049,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,083055,T,lavoro,fuori,7,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,083061,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,083072,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,083085,T,lavoro,fuori,5,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,083089,T,lavoro,fuori,29,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,083097,T,lavoro,fuori,198,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,086007,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,086019,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,087002,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,087006,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,087008,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,087009,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,087015,T,lavoro,fuori,21,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,087016,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,087017,T,lavoro,fuori,6,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,087019,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,087021,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,087023,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,087029,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,087033,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,087039,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,087041,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,087042,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,087044,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,087048,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,087050,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,087058,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083038,089017,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083039,080057,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083039,082053,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083039,083005,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083039,083007,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083039,083009,T,lavoro,fuori,5,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083039,083028,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083039,083033,T,lavoro,fuori,16,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083039,083039,T,lavoro,dentro,180,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083039,083048,T,lavoro,fuori,47,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083039,083049,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083039,083056,T,lavoro,fuori,8,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083039,083057,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083039,083060,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083039,083063,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083039,083066,T,lavoro,fuori,96,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083039,083068,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083039,083069,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083039,083081,T,lavoro,fuori,47,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083039,083084,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083039,083088,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083039,086012,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083040,083004,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083040,083024,T,lavoro,fuori,9,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083040,083032,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083040,083038,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083040,083040,T,lavoro,dentro,57,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083040,083048,T,lavoro,fuori,13,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083040,083072,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083040,083089,T,lavoro,fuori,11,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083040,083093,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083040,083097,T,lavoro,fuori,23,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083040,087015,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083041,080063,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083041,082053,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083041,083005,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083041,083028,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083041,083041,T,lavoro,dentro,3298,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083041,083043,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083041,083048,T,lavoro,fuori,41,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083041,083049,T,lavoro,fuori,11,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083041,083057,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083041,083066,T,lavoro,fuori,7,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083041,083077,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083041,083087,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083041,083104,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083041,083105,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083042,082053,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083042,083001,T,lavoro,fuori,6,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083042,083007,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083042,083009,T,lavoro,fuori,14,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083042,083010,T,lavoro,fuori,12,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083042,083014,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083042,083026,T,lavoro,fuori,10,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083042,083030,T,lavoro,fuori,9,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083042,083042,T,lavoro,dentro,242,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083042,083048,T,lavoro,fuori,35,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083042,083051,T,lavoro,fuori,21,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083042,083060,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083042,083079,T,lavoro,fuori,9,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083042,083084,T,lavoro,fuori,11,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083042,083106,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083042,083108,T,lavoro,fuori,7,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083042,087015,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083043,083037,T,lavoro,fuori,14,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083043,083041,T,lavoro,fuori,8,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083043,083043,T,lavoro,dentro,214,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083043,083048,T,lavoro,fuori,9,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083043,083049,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083043,083064,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083043,083087,T,lavoro,fuori,17,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083044,082053,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083044,083025,T,lavoro,fuori,22,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083044,083029,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083044,083032,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083044,083034,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083044,083044,T,lavoro,dentro,47,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083044,083048,T,lavoro,fuori,9,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083044,083053,T,lavoro,fuori,25,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083044,083074,T,lavoro,fuori,8,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083044,083097,T,lavoro,fuori,6,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083044,086007,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083044,087006,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083044,087014,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083044,087015,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083044,087030,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083044,087038,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083045,083003,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083045,083027,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083045,083038,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083045,083045,T,lavoro,dentro,39,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083045,083048,T,lavoro,fuori,30,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083045,083065,T,lavoro,fuori,7,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083045,083072,T,lavoro,fuori,17,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083045,083085,T,lavoro,fuori,5,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083045,083089,T,lavoro,fuori,10,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083045,083097,T,lavoro,fuori,8,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083045,087015,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083046,080063,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083046,082053,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083046,083005,T,lavoro,fuori,13,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083046,083016,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083046,083019,T,lavoro,fuori,8,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083046,083028,T,lavoro,fuori,28,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083046,083046,T,lavoro,dentro,180,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083046,083047,T,lavoro,fuori,3,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083046,083048,T,lavoro,fuori,11,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083046,083049,T,lavoro,fuori,11,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083046,083062,T,lavoro,fuori,17,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083046,083063,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083046,083066,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083046,083075,T,lavoro,fuori,39,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083046,083100,T,lavoro,fuori,5,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083046,083106,T,lavoro,fuori,21,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083046,087039,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083047,080038,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083047,080063,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083047,082053,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083047,083005,T,lavoro,fuori,164,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083047,083009,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083047,083016,T,lavoro,fuori,1,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083047,083019,T,lavoro,fuori,5,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083047,083028,T,lavoro,fuori,8,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083047,083035,T,lavoro,fuori,4,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083047,083041,T,lavoro,fuori,2,almeno 3 giorni a settimana (censimento permanente 2021)
2021,083047,083047,T,lavoro,dentro,132,almeno 3 giorni a settimana (censimento permanente 2021)
